,target
13713,0.119535021484
13715,0.408741414547
13717,0.655995428562
13719,0.386388748884
13720,0.279260993004
13723,0.835981845856
13726,0.586760401726
13727,0.0492182299495
13728,0.197774231434
13729,0.980669677258
13731,0.0154111823067
13736,0.0471994243562
13737,0.746526062489
13738,0.00116555881687
13739,0.0972229242325
13740,0.0538331009448
13743,0.255116164684
13748,0.00132959417533
13749,0.048604298383
13750,0.0585170760751
13751,0.0921291187406
13758,0.0384619869292
13759,0.0332985669374
13760,0.522081673145
13762,0.0988593548536
13763,0.152074962854
13768,0.106936752796
13770,0.0689523667097
13771,0.144336998463
13777,0.0973485037684
13779,0.8012778759
13780,0.061252489686
13784,0.049904666841
13787,0.541028141975
13789,0.0174864083529
13790,0.139994040132
13792,0.25014808774
13795,0.820550620556
13799,0.236630156636
13802,0.108561605215
13803,0.0693320706487
13804,0.195966020226
13807,0.0146166104823
13809,0.123849444091
13812,0.206073507667
13814,0.0573442839086
13815,0.115013942122
13818,0.149674937129
13820,0.0926443189383
13822,0.72712546587
13823,0.0907201468945
13827,0.000787343655247
13828,0.0998368859291
13832,0.133145645261
13834,0.0921143218875
13835,0.096401527524
13836,0.517166256905
13837,0.0897747129202
13840,0.183667957783
13841,0.508197665215
13844,0.553703129292
13846,0.000204663156183
13847,0.676803708076
13853,0.00231096334755
13856,0.0596641674638
13857,0.0464689917862
13858,0.0225227605551
13860,0.190283805132
13861,0.161326050758
13866,0.000537599087693
13867,0.0362552776933
13871,0.404289156199
13872,0.0550994351506
13874,0.38992485404
13878,0.0331833101809
13879,0.0507515184581
13881,0.434200257063
13884,0.128679901361
13885,0.325004667044
13886,0.14085316658
13890,0.237485170364
13893,0.171960636973
13896,0.183285564184
13898,0.206176951528
13900,0.131901040673
13901,0.259025633335
13902,0.007632965222
13903,0.000729349034373
13904,0.0200052689761
13906,0.0914653614163
13907,0.0574449263513
13909,0.018298048526
13912,0.0092048374936
13913,0.155942752957
13916,0.561483263969
13917,0.0539958663285
13918,0.0607385858893
13921,0.227585434914
13922,0.195515587926
13925,0.288474351168
13926,0.0558565370739
13927,0.0754368305206
13929,0.000722671800759
13930,0.850641489029
13931,0.0388921126723
13934,0.149353682995
13936,0.187031507492
13937,0.201562553644
13939,0.273782014847
13941,0.126843720675
13942,0.000416853959905
13943,0.271597772837
13944,0.217312037945
13945,0.0682058781385
13946,0.15571424365
13949,0.131590768695
13950,0.464470624924
13952,0.0763326585293
13955,0.0137032689527
13956,0.827181875706
13958,0.613677203655
13959,0.0844504758716
13964,0.0769887194037
13967,0.0233380012214
13970,0.0135151706636
13974,0.040526419878
13975,0.0100545277819
13978,0.147467136383
13979,0.0853247344494
13981,0.0639906078577
13982,0.0814487338066
13984,0.762816667557
13986,0.0698126778007
13987,0.0389810465276
13989,0.419808864594
13990,0.0638584420085
13992,0.0211994405836
13998,0.705766379833
14000,0.11576410383
14001,0.0005388983991
14002,0.261155366898
14003,0.0341069512069
14004,0.0888022333384
14005,0.00089584098896
14006,0.161256298423
14007,0.000259263528278
14009,0.0827795788646
14012,0.357457786798
14014,0.390340715647
14017,0.0889814272523
14019,0.383555859327
14020,0.0277909263968
14021,0.0124640604481
14022,0.442681640387
14023,0.599745154381
14024,0.414601564407
14026,0.00706829503179
14030,0.217162013054
14031,0.138808920979
14033,0.0123896179721
14036,0.54401153326
14038,0.460107386112
14040,0.139825120568
14042,0.0112548982725
14045,0.215791672468
14046,0.0725006684661
14048,0.208468228579
14050,0.44156062603
14052,0.000580354128033
14053,0.110003933311
14054,0.0321132056415
14055,0.188433200121
14057,0.103377461433
14058,0.0594556070864
14059,0.345533907413
14060,0.684298455715
14062,0.0707463473082
14063,0.000407719839131
14064,0.988013744354
14065,0.0227797701955
14067,0.362228691578
14068,0.865179896355
14069,0.000632654642686
14071,0.441730350256
14079,0.0587249137461
14080,0.805959522724
14082,0.215127110481
14084,0.156701818109
14088,0.159139499068
14089,0.0256906449795
14090,0.173249840736
14091,0.332525670528
14094,0.0185852721334
14095,0.433764457703
14097,0.0851738229394
14099,0.141241893172
14101,0.000434699875768
14104,0.118183255196
14105,0.076448880136
14106,0.0105591742322
14107,0.185212343931
14108,0.0686775967479
14111,0.0717501938343
14116,0.191094905138
14117,0.329089790583
14120,0.084706030786
14121,0.668938755989
14122,0.151583462954
14123,0.0793039798737
14124,0.175143629313
14125,0.000367916130926
14126,0.364028990269
14127,0.000438716291683
14129,0.0586369112134
14132,0.278862029314
14133,0.0371471531689
14134,0.929522514343
14136,0.220798671246
14137,0.0002458729723
14142,0.0855121314526
14143,0.290563642979
14145,0.00030780909583
14146,0.395145982504
14149,0.0400032028556
14151,0.133035391569
14154,0.877486646175
14155,0.860798835754
14157,0.371348887682
14158,0.400425940752
14159,0.43257522583
14166,0.0682558864355
14167,0.0271571781486
14168,0.123316861689
14172,0.0906868949533
14173,0.0536993853748
14174,0.113169245422
14175,0.186642318964
14176,0.332949131727
14177,0.00502282753587
14179,0.157313928008
14185,0.122844286263
14186,0.0767014250159
14187,0.0586534291506
14191,0.270682632923
14198,0.125834047794
14200,0.145780771971
14202,0.0874908342957
14203,0.241852238774
14205,0.0133880544454
14208,0.0388003066182
14209,0.0391136817634
14210,0.0804753303528
14211,0.167152330279
14212,0.0741108506918
14214,0.744660079479
14215,0.0088377809152
14216,0.199429944158
14219,0.518916428089
14221,0.0336148478091
14223,0.0526883229613
14224,0.460942417383
14225,0.000352818984538
14226,0.277641773224
14228,0.0556195415556
14229,0.00024096314155
14230,0.0161203891039
14231,0.0148929748684
14232,0.00146052706987
14234,0.0424127466977
14235,0.0292566437274
14236,0.149017766118
14238,0.427503108978
14239,0.410754740238
14241,0.195337936282
14243,0.14451944828
14246,0.194785296917
14247,0.0265931636095
14249,0.149239704013
14251,0.123778581619
14252,0.0879214927554
14253,0.667055487633
14255,0.0830200463533
14257,0.0976731777191
14258,0.0680216625333
14260,0.0436444729567
14263,0.384885370731
14265,0.127342313528
14266,0.0913821682334
14269,0.731404364109
14270,0.0620789900422
14271,0.676467597485
14274,0.0807251557708
14276,0.0709138438106
14277,0.322912216187
14280,0.44138354063
14281,0.123638495803
14284,0.0216954443604
14286,0.261536002159
14290,0.161863952875
14292,0.106286935508
14294,0.409735172987
14299,0.611253619194
14300,0.660947680473
14301,0.13715223968
14308,0.23592106998
14318,0.990628540516
14320,0.795014560223
14322,0.205417618155
14323,0.326529353857
14325,0.270784467459
14326,0.178839147091
14329,0.191669657826
14330,0.00145331246313
14331,0.222288951278
14332,0.144894734025
14334,0.067738160491
14335,0.10621946305
14336,0.565080821514
14338,0.100310377777
14340,0.03329378739
14341,0.00597245758399
14342,0.397222191095
14345,0.33260306716
14346,0.177879855037
14347,0.338212788105
14352,0.119212068617
14353,0.000924147374462
14354,0.208732321858
14357,0.63659965992
14358,0.0362661853433
14361,0.0488228797913
14362,0.117058701813
14365,0.0695085078478
14366,0.343279600143
14367,0.676506102085
14369,0.468187898397
14370,0.0899315029383
14371,0.172392293811
14372,0.158580452204
14373,0.081617705524
14374,0.458522707224
14377,0.0304519496858
14379,0.534044623375
14380,0.320633590221
14382,0.000273893703707
14388,0.0146225932986
14391,0.027932420373
14392,0.0865746587515
14395,0.1202666834
14398,0.154365763068
14399,0.000679583114106
14400,0.0845632702112
14402,0.300778895617
14406,0.0825891792774
14407,0.000948711647652
14408,0.0117974560708
14409,0.330695182085
14410,0.345097571611
14413,0.165914461017
14414,0.12807546556
14418,0.134588092566
14420,0.957143902779
14425,0.377101510763
14427,0.483944296837
14428,0.0440828762949
14429,0.106037005782
14430,0.219933882356
14438,0.142270326614
14440,0.0753814056516
14444,0.160384997725
14447,0.0637592300773
14450,0.312994331121
14451,0.0180263016373
14452,0.605530917645
14454,0.0319600589573
14456,0.0498874373734
14458,0.0429372377694
14461,0.0708853378892
14469,0.342917263508
14470,0.312841206789
14471,0.298149704933
14472,0.546252131462
14473,0.373446047306
14474,0.296362191439
14475,0.084706030786
14476,0.625506103039
14477,0.0646792277694
14479,0.0670771971345
14484,0.717678248882
14486,0.0619800426066
14487,0.0453067570925
14488,0.510037660599
14489,0.0243395119905
14490,0.189147144556
14492,0.769825160503
14493,0.0192156601697
14495,0.37713688612
14497,0.0011921080295
14501,0.000541587360203
14503,0.100095823407
14505,0.410837292671
14509,0.0161577239633
14511,0.998672604561
14512,0.767843484879
14517,0.0632490664721
14518,0.00122817698866
14520,0.158904314041
14525,0.314736843109
14526,0.000218551504076
14527,0.165988534689
14528,0.262527823448
14529,0.144884809852
14530,0.097986727953
14531,0.42008805275
14533,0.107817910612
14535,0.0823138803244
14536,0.0461994037032
14537,0.15252751112
14539,0.379073143005
14540,0.0781215727329
14541,0.989267230034
14543,0.0467370338738
14546,0.0551337748766
14547,0.000231120488024
14549,0.369780302048
14551,0.453160703182
14553,0.108754456043
14554,0.000145841855556
14556,0.210589081049
14557,0.313792198896
14558,0.000480909046018
14561,0.00074029393727
14562,0.0295766163617
14563,0.156948760152
14565,0.11045858264
14566,0.577567458153
14567,0.25210878253
14568,0.341845989227
14572,0.134697064757
14576,0.173941761255
14577,0.521600067616
14578,0.0615773014724
14580,0.246026203036
14581,0.0565650835633
14582,0.3044500947
14584,0.0585645623505
14587,0.019120959565
14589,0.00929222255945
14591,0.741592943668
14593,0.0188664123416
14601,0.0555260889232
14602,0.418416708708
14603,0.076650314033
14605,0.762852072716
14606,0.136284604669
14607,0.412590950727
14608,0.187262952328
14609,0.19490891695
14615,0.319213628769
14616,0.0540790222585
14617,0.0537742190063
14618,0.393518179655
14620,0.293450146914
14621,0.28468349576
14622,0.0467403568327
14623,0.000292698154226
14624,0.553552746773
14626,0.0720380917192
14627,0.424110531807
14628,0.300100386143
14629,0.300486028194
14631,0.080945558846
14632,0.221639499068
14633,0.0280562471598
14634,0.858776926994
14637,0.565213799477
14639,0.0251784678549
14641,0.0324175469577
14643,0.35137283802
14647,0.192874640226
14650,0.0712740495801
14651,0.0814630016685
14652,0.10210032016
14653,0.146716445684
14656,0.0236066952348
14662,0.050343234092
14664,0.0003279739758
14666,0.00043226336129
14667,0.0650600492954
14670,0.228730723262
14671,0.000853461155202
14672,0.0488677956164
14675,0.306771159172
14678,0.0683873295784
14679,0.0116194374859
14681,0.139781519771
14682,0.0119336405769
14683,0.26683562994
14684,0.0919085741043
14685,0.345635831356
14686,0.25488987565
14687,0.589971542358
14694,0.000696989824064
14696,0.506578505039
14698,0.00227883178741
14699,0.232629537582
14700,0.0358790867031
14702,0.116130374372
14703,0.000695910595823
14705,0.0170227382332
14709,0.0501042567194
14716,0.36713090539
14717,0.0009266739944
14722,0.180148243904
14724,0.136244893074
14725,0.383519351482
14726,0.0706424787641
14728,0.563325345516
14733,0.0978655442595
14736,0.113495022058
14739,0.558255434036
14740,0.0384959280491
14743,0.0793631747365
14744,0.705109357834
14746,0.0807755216956
14747,0.454686224461
14748,0.313854813576
14749,0.20139721036
14750,0.202264159918
14751,0.722990334034
14752,0.244252622128
14753,0.239901125431
14754,0.0918276160955
14755,0.3316424191
14759,0.181721523404
14760,0.12430947274
14761,0.0531291551888
14762,0.709628522396
14763,0.0720975250006
14764,0.402212560177
14765,0.186663463712
14769,0.391334235668
14770,0.247898161411
14774,0.0134898144752
14777,0.370999366045
14778,0.104571767151
14779,0.437397658825
14780,0.149159312248
14781,0.159447848797
14784,0.0676689222455
14787,0.144322052598
14790,0.0380250252783
14796,0.000358247052645
14798,0.235123753548
14799,0.162098109722
14800,0.0848498791456
14802,0.156654119492
14805,0.0991313457489
14807,0.888814866543
14809,0.0702644959092
14817,0.0980005785823
14819,0.207319945097
14820,0.0980006456375
14824,0.57812666893
14826,0.81604808569
14828,0.0489240884781
14829,0.0935080647469
14830,0.454979002476
14832,0.263591736555
14833,0.0295535363257
14838,0.0658286735415
14839,0.705655694008
14840,0.000482430390548
14844,0.228117361665
14845,0.697710156441
14846,0.144401863217
14851,0.0228349640965
14853,0.0723573565483
14858,0.0542843602598
14859,0.0218968056142
14860,0.00142799213063
14867,0.0279309265316
14869,0.230776354671
14870,0.0331096462905
14872,0.152524188161
14874,0.0312996543944
14879,0.0212338455021
14884,0.087264329195
14885,0.0858869552612
14888,0.458118319511
14892,0.176262155175
14893,0.856656908989
14894,0.48329269886
14895,0.246905550361
14897,0.372047871351
14898,0.0428221151233
14900,0.00134898070246
14901,0.426611304283
14902,0.518222570419
14903,0.0966912135482
14905,0.144342303276
14908,0.0214704424143
14909,0.141394197941
14910,0.169545456767
14914,0.340119063854
14921,0.491316825151
14923,0.331302970648
14924,0.355200439692
14925,0.212709248066
14927,0.192112460732
14928,0.333411991596
14930,0.0631984472275
14936,0.464508235455
14938,0.00347263389267
14942,0.152879029512
14943,0.15123064816
14944,0.516301870346
14945,0.436716407537
14946,0.113266453147
14948,0.0271903183311
14949,0.075962357223
14950,0.335422217846
14951,0.645124077797
14954,0.0561527237296
14955,0.26320323348
14956,0.359121412039
14957,0.03716846928
14960,0.098490960896
14961,0.109650738537
14963,0.0748883709311
14964,0.000448157050414
14965,0.0120291942731
14966,0.0912825614214
14967,0.1677621454
14968,0.363092780113
14970,0.0692269280553
14973,0.157164111733
14974,0.232625201344
14977,0.0479915887117
14981,0.105793885887
14982,0.133367329836
14983,0.445315659046
14986,0.00956484582275
14987,0.0736273601651
14988,0.000617343641352
14989,0.0596268065274
14993,0.0819342434406
14994,0.000780938833486
14995,0.0834373086691
14996,0.0790767669678
14998,0.421725690365
14999,0.0961911454797
15000,0.0343806222081
15003,0.207255572081
15007,0.591075658798
15012,0.445036262274
15017,0.313531696796
15018,0.283483684063
15019,0.34445554018
15021,0.17325733602
15022,0.755687296391
15023,0.0803570151329
15024,0.0455056503415
15025,0.00916197523475
15029,0.222471445799
15031,0.000453886517789
15033,0.0883293896914
15036,0.0347784422338
15038,0.13392996788
15041,0.146634846926
15042,0.442571848631
15043,0.0260248705745
15044,0.0674729496241
15045,0.0717464461923
15047,0.0362674258649
15048,0.062668800354
15049,0.0351703613997
15050,0.357190698385
15052,0.0177082680166
15054,0.206408366561
15055,0.0318635478616
15060,0.142657101154
15062,0.297535419464
15063,0.155547812581
15065,0.118104852736
15066,0.190678179264
15069,0.45864841342
15070,0.273571282625
15071,0.33336019516
15075,0.675201833248
15077,0.0482738055289
15079,0.0833841189742
15081,0.0248170085251
15082,0.046426564455
15083,0.0341784134507
15084,0.308032721281
15085,0.292942047119
15086,0.910763561726
15087,0.0291076097637
15088,0.343925476074
15090,0.693166613579
15094,0.513024806976
15096,0.0441581644118
15097,0.063088349998
15098,0.0387241952121
15099,0.0337049141526
15100,0.096467256546
15103,0.0835802331567
15104,0.111930221319
15105,0.0154721215367
15108,0.159567221999
15113,0.373576313257
15114,0.130087211728
15115,0.316290229559
15116,0.0601270720363
15119,0.780804097652
15120,0.123737171292
15121,0.145762726665
15125,0.207297816873
15128,0.177575260401
15129,0.244520828128
15130,0.109806664288
15132,0.24753177166
15133,0.127657815814
15136,0.195147395134
15137,0.0172156654298
15138,0.553404271603
15141,0.214557081461
15143,0.0745970606804
15144,0.0410595647991
15146,0.00563649414107
15147,0.485715508461
15149,0.217418238521
15150,0.000225969153689
15151,0.543226778507
15154,0.000471501931315
15155,0.0896584838629
15156,0.0452860668302
15157,0.0951204299927
15158,0.096911251545
15160,0.263742238283
15163,0.680549144745
15165,0.067128546536
15167,0.0688787326217
15168,0.0747099965811
15172,0.698129832745
15174,0.0189140625298
15177,0.0830505415797
15178,0.00735512655228
15179,0.672399759293
15181,0.781414628029
15182,0.0569205619395
15183,0.294535577297
15184,0.0542072467506
15188,0.0435999333858
15189,0.309218734503
15190,0.954288363457
15193,0.335536211729
15195,0.716126382351
15200,0.123979710042
15203,0.000205420539714
15204,0.127752304077
15205,0.00060758064501
15207,0.276798784733
15208,0.37627774477
15210,0.0494435094297
15211,0.317875742912
15212,0.0210662856698
15213,0.293191075325
15215,0.0199546255171
15216,0.474726557732
15221,0.751154065132
15222,0.0606773532927
15223,0.000830075470731
15224,0.117053903639
15225,0.0558989867568
15226,0.121311716735
15227,0.273593723774
15229,0.073179922998
15230,0.196084752679
15231,0.0891284421086
15232,0.914833843708
15234,0.129721641541
15235,0.00749238301069
15238,0.0737616792321
15241,0.0626986324787
15244,0.732469260693
15247,0.140268161893
15248,0.183657318354
15249,0.00129435327835
15255,0.0830218046904
15256,0.506426393986
15262,0.593728125095
15263,0.0229907371104
15264,0.978340089321
15265,0.491214185953
15266,0.565002799034
15267,0.129643157125
15268,0.00380885391496
15270,0.561581194401
15274,0.160980001092
15276,0.069445297122
15277,0.120612710714
15278,0.289269179106
15280,0.231907501817
15282,0.0361261926591
15283,0.058408331126
15284,0.0478838868439
15285,0.0422017611563
15286,0.0192917324603
15289,0.276105761528
15291,0.0329935327172
15292,0.0503332205117
15293,0.0520232431591
15297,0.000867912720423
15298,0.299219042063
15300,0.000685711856931
15301,0.0858441591263
15302,0.190899789333
15303,0.393295198679
15304,0.288562566042
15307,0.720957219601
15309,0.24512989819
15312,0.102009139955
15315,0.156885102391
15318,0.786924540997
15320,0.538996875286
15321,0.572383224964
15322,0.314614653587
15324,0.423086285591
15325,0.0257168859243
15326,0.131339937449
15327,0.372819006443
15328,0.780339717865
15331,0.0482134260237
15333,0.713028669357
15334,0.716006398201
15337,0.820652902126
15338,0.0282251965255
15341,0.150285318494
15342,0.0393974818289
15343,0.167524680495
15349,0.0819897279143
15350,0.273047924042
15351,0.122883506119
15353,0.482258170843
15360,0.000819055945612
15361,0.0177068989724
15362,0.195512473583
15365,0.737290084362
15366,0.0901165157557
15368,0.137893617153
15369,0.0395968034863
15371,0.000430134125054
15372,0.0112876910716
15373,0.000520414090715
15374,0.0370068997145
15378,0.20831912756
15384,0.625166296959
15385,0.0883399099112
15388,0.294007927179
15390,0.6336581707
15391,0.000840132473968
15392,0.320200681686
15393,0.000810545636341
15394,0.180963203311
15395,0.136285275221
15397,0.0278101675212
15401,0.0606903322041
15402,0.991751134396
15403,0.0606929324567
15404,0.363023996353
15405,0.0010656863451
15406,0.225456342101
15407,0.466828435659
15410,0.013822644949
15414,0.149382814765
15415,0.325786590576
15417,0.0811626389623
15419,0.062688909471
15422,0.150325074792
15423,0.0556601695716
15424,0.332705318928
15426,0.266768753529
15429,0.0615517199039
15430,0.0362529270351
15433,0.0490963719785
15436,0.540302336216
15438,0.619943380356
15440,0.695797204971
15441,0.0806529596448
15445,0.858545422554
15446,0.321041792631
15448,0.200091704726
15449,0.175308778882
15450,0.211572721601
15451,0.447454094887
15455,0.518857836723
15459,0.0134032620117
15461,0.347882330418
15464,0.692327260971
15467,0.0732883736491
15468,0.663722157478
15469,0.0520011410117
15471,0.67362010479
15478,0.794424116611
15479,0.184082716703
15482,0.848218262196
15486,0.724742591381
15487,0.249050959945
15491,0.140671789646
15494,0.364279717207
15498,0.0599145628512
15500,0.000287729490083
15501,0.663716197014
15502,0.727233469486
15503,0.689630806446
15504,0.274929642677
15505,0.275425046682
15506,0.000643789884634
15509,0.00272200629115
15511,0.0711905062199
15513,0.393546819687
15514,0.0873214229941
15515,0.550728797913
15516,0.358238011599
15517,0.840238809586
15518,0.0456065386534
15521,0.017814507708
15523,0.690570116043
15524,0.177237913013
15525,0.409339219332
15528,0.0314592272043
15529,0.263860613108
15530,0.224385067821
15531,0.937449753284
15542,0.861320972443
15543,0.348302423954
15545,0.206993624568
15546,0.0675343051553
15548,0.309906035662
15549,0.040205810219
15550,0.164228588343
15551,0.0344175733626
15552,0.0537640564144
15553,0.00287852599286
15556,0.176660880446
15559,0.563772976398
15560,0.0378931984305
15561,0.304643243551
15562,0.395983815193
15565,0.309418410063
15566,0.180648818612
15571,0.0643973350525
15573,0.050503641367
15574,0.399026721716
15577,0.0878984555602
15582,0.477003276348
15583,0.0226882025599
15586,0.00104414171074
15587,0.0359107293189
15588,0.364181548357
15589,0.0243169553578
15591,0.381418049335
15592,0.352172493935
15596,0.000362612510798
15599,0.0887295082211
15600,0.000493189727422
15601,0.124119244516
15602,0.000602937419899
15603,0.728335976601
15604,0.000545960501768
15606,0.581502795219
15607,0.0656850934029
15608,0.0495117045939
15609,0.0574337877333
15612,0.161479741335
15613,0.000621854967903
15620,0.215529412031
15626,0.0279830042273
15629,0.417617946863
15630,0.802336275578
15632,0.272373467684
15633,0.0183094479144
15634,0.16528634727
15635,0.0386883020401
15636,0.66927844286
15638,0.994360625744
15639,0.0557722561061
15640,0.276609420776
15641,0.229159653187
15643,0.314287304878
15645,0.272256702185
15647,0.687733411789
15652,0.103329382837
15654,0.0360956452787
15656,0.482148528099
15657,0.110488094389
15658,0.0232423841953
15663,0.456095963717
15666,0.995975196362
15667,0.397849708796
15668,0.410647958517
15670,0.0931669846177
15672,0.224523663521
15675,0.0205520540476
15677,0.00151466450188
15678,0.0229050815105
15679,0.317263364792
15683,0.0902169048786
15684,0.000718241208233
15685,0.248530849814
15686,0.00076717545744
15687,0.0277297776192
15690,0.0866072997451
15691,0.371677160263
15692,0.0814366415143
15693,0.109312042594
15698,0.000567242968827
15700,0.380844861269
15701,0.00449764123186
15702,0.284742712975
15703,0.718946397305
15704,0.257340461016
15705,0.355798006058
15706,0.760880172253
15707,0.0728493183851
15709,0.0108888689429
15710,0.200018212199
15713,0.0539093352854
15719,0.103215135634
15721,0.733449935913
15722,0.0472605861723
15724,0.270448178053
15731,0.303531974554
15732,0.0146576827392
15735,0.378515958786
15736,0.123743638396
15737,0.0853954181075
15740,0.168651908636
15747,0.509132146835
15748,0.202892497182
15750,0.34271645546
15756,0.255202025175
15758,0.529730021954
15761,0.0409288443625
15762,0.365441530943
15765,0.0570499747992
15767,0.809350728989
15768,0.126225486398
15769,0.160798639059
15770,0.891064405441
15771,0.0517657957971
15772,0.0559786632657
15775,0.303554147482
15776,0.0770179629326
15778,0.168035119772
15779,0.184861972928
15781,0.109897270799
15783,0.878479242325
15785,0.36488249898
15786,0.067622743547
15790,0.150215268135
15793,0.104513511062
15797,0.000296889425954
15798,0.425703644753
15802,0.0501734018326
15803,0.000605523993727
15804,0.151646837592
15805,0.355992108583
15806,0.2509534657
15810,0.253642439842
15811,0.162748068571
15812,0.351042360067
15813,0.000514295825269
15814,0.730904579163
15816,0.204999670386
15819,0.0241592749953
15820,0.339608579874
15821,0.455960899591
15824,0.245310351253
15828,0.11135147512
15829,0.259205132723
15833,0.106521852314
15834,0.28800418973
15836,0.147241860628
15842,0.0683850497007
15844,0.0684985816479
15849,0.165021061897
15850,0.0515423603356
15851,0.24352824688
15853,0.518832802773
15854,0.607189416885
15858,0.0885269418359
15861,0.0573597103357
15866,0.00366308563389
15868,0.143165662885
15870,0.100572526455
15871,0.202900737524
15872,0.112542785704
15873,0.000389702850953
15875,0.0122939348221
15876,0.60954618454
15881,0.000287823844701
15882,0.28290399909
15884,0.213317409158
15885,0.0226907394826
15886,0.158361494541
15887,0.261996507645
15890,0.000570024712943
15894,0.188348516822
15895,0.17973062396
15897,0.369148880243
15898,0.145146355033
15900,0.0455982983112
15901,0.656273663044
15907,0.328447669744
15908,0.00777234230191
15910,0.0424628481269
15911,0.0667203888297
15912,0.273379027843
15914,0.178780645132
15916,0.0501173436642
15918,0.0290690399706
15923,0.0177177917212
15924,0.000900917453691
15925,0.000516018888447
15928,0.051692135632
15932,0.10803540796
15933,0.271697193384
15934,0.0305091831833
15935,0.088392958045
15936,0.998557269573
15938,0.366545855999
15940,0.486636549234
15941,0.0693858191371
15943,0.461204856634
15944,0.212671980262
15945,0.042260158807
15946,0.387389779091
15949,0.202350318432
15955,0.793225109577
15957,0.619326710701
15961,0.383557289839
15963,0.450939565897
15964,0.234464794397
15971,0.0995986610651
15974,0.0297601688653
15975,0.0164549574256
15976,0.20501114428
15977,0.000505364558194
15978,0.000697165145539
15983,0.216792523861
15988,0.167256340384
15989,0.388584405184
15991,0.0870694369078
15995,0.660145103931
15996,0.166862443089
15998,0.0632613673806
15999,0.000355174095603
16000,0.570378124714
16001,0.157648295164
16002,0.204537183046
16005,0.584976315498
16009,0.355205893517
16013,0.0274363867939
16014,0.156472846866
16017,0.0943966731429
16019,0.859138727188
16020,0.0286087747663
16022,0.535041153431
16023,0.419383853674
16026,0.290384560823
16028,0.553828299046
16030,0.154269933701
16033,0.338649719954
16039,0.00819436367601
16041,0.272001773119
16042,0.0455521717668
16043,0.563022136688
16044,0.128779932857
16047,0.788551211357
16048,0.202400580049
16049,0.355336815119
16050,0.0948960855603
16054,0.116163387895
16055,0.0627997890115
16059,0.274925500154
16060,0.0804423466325
16061,0.181659430265
16062,0.0255719088018
16063,0.535348832607
16064,0.000531859113835
16066,0.811082601547
16067,0.107023648918
16068,0.199904873967
16071,0.0199942216277
16074,0.0152147272602
16075,0.0981639102101
16077,0.331728160381
16078,0.865603983402
16081,0.595431745052
16082,0.0777419432998
16083,0.228641226888
16084,0.0392870232463
16085,0.150327309966
16087,0.0699323937297
16088,0.439558714628
16089,0.330846130848
16090,0.532925128937
16091,0.0177119169384
16092,0.0288013424724
16095,0.0456786416471
16096,0.000411014421843
16097,0.146132037044
16098,0.611310422421
16099,0.156837642193
16101,0.124749802053
16102,0.331378698349
16106,0.0437432192266
16107,0.13157363236
16109,0.000674339244142
16110,0.129647806287
16111,0.740076839924
16113,0.117164589465
16114,0.100466787815
16115,0.339099645615
16116,0.196967855096
16118,0.264548659325
16120,0.987012803555
16123,0.0821015611291
16124,0.442715317011
16125,0.000785143929534
16126,0.0227347612381
16127,0.0429987870157
16128,0.350177884102
16130,0.0681276768446
16131,0.276009470224
16132,0.0767333656549
16134,0.307125240564
16135,0.509654521942
16136,0.80400198698
16137,0.000431892025517
16139,0.288666695356
16144,0.0516899749637
16147,0.000885527639184
16148,0.000370852067135
16149,0.113701246679
16154,0.0362978391349
16157,0.195733875036
16158,0.394991129637
16159,0.140318378806
16162,0.012853785418
16163,0.257442772388
16165,0.842174947262
16167,0.523746848106
16168,0.423289448023
16169,0.0551117025316
16170,0.0976589918137
16171,0.0560143701732
16176,0.31977891922
16177,0.0378241762519
16180,0.624139249325
16181,0.0411076694727
16186,0.222584366798
16187,0.361841499805
16188,0.0813470333815
16192,0.436758309603
16194,0.000467489560833
16196,0.209003940225
16197,0.00499838404357
16198,0.0105108199641
16199,0.403149425983
16201,0.0709773004055
16204,0.0747698768973
16205,0.592063903809
16209,0.325801789761
16211,0.547855079174
16212,0.00511728459969
16213,0.228175282478
16215,0.102370791137
16218,0.0102044828236
16219,0.0879851207137
16220,0.000564823043533
16221,0.507230579853
16222,0.286258548498
16223,0.235533744097
16225,0.0744557082653
16228,0.218889698386
16230,0.0732573643327
16231,0.117465056479
16232,0.00215999502689
16234,0.0134225068614
16236,0.0860690325499
16237,0.119654558599
16239,0.0667428821325
16240,0.702929079533
16241,0.0439302027225
16242,0.155337706208
16243,0.219986453652
16244,0.0988530144095
16245,0.000504405645188
16246,0.539765298367
16248,0.826028525829
16251,0.0420021079481
16252,0.114772461355
16253,0.108129620552
16254,0.0217918567359
16255,0.415598094463
16257,0.274798959494
16258,0.295094788074
16260,0.00327844079584
16261,0.0389941073954
16264,0.111251726747
16265,0.0754452422261
16266,0.401469379663
16270,0.016734726727
16272,0.0415022782981
16275,0.439336329699
16276,0.0709278136492
16277,0.459978431463
16278,0.552628278732
16279,0.0489585660398
16280,0.391320884228
16282,0.0784363746643
16283,0.108710564673
16284,0.291484922171
16290,0.151838228106
16291,0.848215103149
16293,0.0200426410884
16299,0.0741275921464
16300,0.0478090047836
16301,0.273801326752
16302,0.0239307004958
16303,0.313649445772
16304,0.311312317848
16305,0.0725719928741
16309,0.0475316606462
16310,0.0357691310346
16314,0.00089061021572
16318,0.000456961657619
16319,0.0122759984806
16320,0.00193271890748
16321,0.000598206475843
16323,0.0137919262052
16325,0.250521719456
